uri,artist_name,artist_total_followers,artist_image,genres,popularity
spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,9408446,https://i.scdn.co/image/ab6761610000517415cbff23945b9e4b2afa5348,"['pop', 'uk pop']",82
spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6550971,https://i.scdn.co/image/ab6761610000517426b00ac49e5fc94a222b953f,"['dance pop', 'pop', 'pop rap']",83
spotify:artist:1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,5144530,https://i.scdn.co/image/ab67616100005174ef8cf61fea4923d2bde68200,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",78
spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,7524237,https://i.scdn.co/image/ab67616100005174529f2198b3e9e77c0d5a665b,"['pop', 'r&b']",87
spotify:artist:7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,10681145,https://i.scdn.co/image/ab67616100005174e784d82734a77def7f967703,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",81
spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,16697669,https://i.scdn.co/image/d011c95081cd9a329e506abd7ded47535d524a07,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",82
spotify:artist:6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,4507033,https://i.scdn.co/image/ab676161000051741fd54eb6e30d0bc8f633621e,"['ohio hip hop', 'pop rap']",90
spotify:artist:41MozSoPIsD1dJM0CLPjZF,BLACKPINK,29210175,https://i.scdn.co/image/ab676161000051749f73197444a8a6b016f4a546,"['k-pop', 'k-pop girl group']",84
spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nirvana,15026585,https://i.scdn.co/image/a4e10b79a642e9891383448cbf37d7266a6883d6,"['grunge', 'permanent wave', 'rock']",86
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,11561678,https://i.scdn.co/image/ab67616100005174d3cb15a8570cce5a63af63d8,"['british invasion', 'classic rock', 'rock']",82
spotify:artist:1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,4353552,https://i.scdn.co/image/ab6761610000517484c3e162cc178d07010560d2,"['dark trap', 'new orleans rap', 'underground hip hop']",87
spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,7176409,https://i.scdn.co/image/ab67616100005174c75afcd5a9027f60eaebb5e4,"['east coast hip hop', 'hip hop', 'rap']",88
spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4187289,https://i.scdn.co/image/ab67616100005174d9dde4a54073dbd58fb91c7d,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",87
spotify:artist:0jnsk9HBra6NMjO2oANoPY,Flo Rida,8484135,https://i.scdn.co/image/ab67616100005174655ca8f3196953554b479452,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",82
spotify:artist:4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,10185461,https://i.scdn.co/image/ab67616100005174ec1cd67f4c17468f335206eb,"['latin', 'latin pop', 'puerto rican pop']",80
spotify:artist:2cFrymmkijnjDg9SS92EPM,blackbear,4651173,https://i.scdn.co/image/ab67616100005174e23a1ce692e974395caa9caf,"['electropop', 'pop', 'pop rap']",86
spotify:artist:26dSoYclwsYLMAKD3tpOr4,Britney Spears,10684194,https://i.scdn.co/image/ab67616100005174f2ac13247b26025069dbdc4e,"['dance pop', 'pop', 'post-teen pop']",84
spotify:artist:1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,3514605,https://i.scdn.co/image/ab67616100005174b2e0eba220cd2dd0446f5073,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",80
spotify:artist:1yR65psqiazQpeM79CcGh8,Marília Mendonça,23777386,https://i.scdn.co/image/ab6761610000517459035f0b5c852aabd865a080,"['arrocha', 'sertanejo']",89
spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,8069100,https://i.scdn.co/image/ab67616100005174249d55f2d68a44637905c57e,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",83
spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,Russ,4358839,https://i.scdn.co/image/ab676161000051744b9985c05b71a58ac81ce93a,"['hawaiian hip hop', 'rap']",82
spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,24016329,https://i.scdn.co/image/ab6761610000517450defaf9fc059a1efc541f4c,"['glam metal', 'hard rock', 'rock']",82
spotify:artist:0vR2qb8m9WHeZ5ByCbimq2,Reik,7048778,https://i.scdn.co/image/ab676161000051747ef75910e15bba278b939a70,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",83
spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,14492193,https://i.scdn.co/image/ab67616100005174bbea577c2181208f77d1fb49,"['banda', 'musica mexicana', 'norteno']",84
spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Bastille,5005042,https://i.scdn.co/image/ab67616100005174fb7a0fe5a0e33cf5325fcd91,"['metropopolis', 'modern rock', 'pop', 'pop rock']",80
spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,9092512,https://i.scdn.co/image/ab676161000051743ef779aa0d271adb2b6a3ded,"['atl hip hop', 'hip hop', 'rap']",82
spotify:artist:7FNnA9vBm6EKceENgCGRMb,Anitta,11454639,https://i.scdn.co/image/ab67616100005174835afdc1e0333889873e402a,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",87
spotify:artist:77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,8598685,https://i.scdn.co/image/ab67616100005174e181a93896a8b422775516ce,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",89
spotify:artist:1ZwdS5xdxEREPySFridCfh,2Pac,12541677,https://i.scdn.co/image/e92cf49011e4c26f736cd479b0b64cb08f1b52c6,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",84
spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,5697170,https://i.scdn.co/image/ab67616100005174876faa285687786c3d314ae0,"['hip hop', 'ohio hip hop', 'rap']",86
spotify:artist:3q7HBObVc0L8jNeTe5Gofh,50 Cent,8762299,https://i.scdn.co/image/6f0da41419b31d9d2ba55d2df212f59ad0668118,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",86
spotify:artist:28gNT5KBp7IjEOQoevXf9N,Camilo,14699899,https://i.scdn.co/image/ab676161000051744afae4c45be4b6e04e28874d,"['colombian pop', 'reggaeton colombiano']",85
spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,8473972,https://i.scdn.co/image/ab676161000051747284ae7f774c3b71a6e5ce64,['alternative hip hop'],82
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Lorde,9280894,https://i.scdn.co/image/ab67616100005174c4902f080d3620b3e6da80c3,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",81
spotify:artist:6AgTAQt8XS6jRWi4sX7w49,Polo G,7180811,https://i.scdn.co/image/ab67616100005174dec41838906c58af1c29c9da,['chicago rap'],90
spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,3538462,https://i.scdn.co/image/ab67616100005174152a7ee8fc0469aaeb015f02,['australian hip hop'],88
spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,7989601,https://i.scdn.co/image/ab676161000051743b4b7eaaf58759b58626de37,"['brostep', 'complextro', 'edm', 'electro', 'pop rap']",81
spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,9572059,https://i.scdn.co/image/ab676161000051742e42d906f4f9f672359e7379,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",83
spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,10155228,https://i.scdn.co/image/ab67616100005174e74b7398634a741f74858dc7,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",80
spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,7984349,https://i.scdn.co/image/ab67616100005174b78f77c5583ae99472dd4a49,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",81
spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier,5106139,https://i.scdn.co/image/ab676161000051749ba4d95b74bacff4d5747f61,"['irish singer-songwriter', 'pop']",82
spotify:artist:0c173mlxpT3dSFRgMO8XPh,Big Sean,9486503,https://i.scdn.co/image/ab6761610000517489dccc0a0b3d818c8d5fb711,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",84
spotify:artist:4obzFoKoKRHIphyHzJ35G3,Becky G,11215306,https://i.scdn.co/image/ab67616100005174653ae0ed6e7bef49386b2f93,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']",86
spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,7655953,https://i.scdn.co/image/ab676161000051747a5ff0c75fad74b2352f3680,"['dance pop', 'pop', 'urban contemporary']",80
spotify:artist:0EFisYRi20PTADoJrifHrz,Jhay Cortez,3807838,https://i.scdn.co/image/ab67616100005174bbeb7f1f3a9b011b73156dc0,"['latin', 'reggaeton', 'trap latino']",88
spotify:artist:6vXTefBL93Dj5IqAWq6OTv,French Montana,4420276,https://i.scdn.co/image/ab676161000051744817f2b6ca81e55e2c1f79d9,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80
spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5078595,https://i.scdn.co/image/ab6761610000517434669af44674f43cb34bf84b,"['dance pop', 'pop']",86
spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,6452066,https://i.scdn.co/image/ab67616100005174207b21f3ed0ee96adce3166a,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",81
spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,9778909,https://i.scdn.co/image/ab676161000051749a43b87b50cd3d03544bb3e5,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",84
spotify:artist:718COspgdWOnwOFpJHRZHS,Luke Combs,6426558,https://i.scdn.co/image/ab676161000051743bb53b78b41e9fd4fae79750,"['contemporary country', 'country']",83
spotify:artist:20sxb77xiYeusSH8cVdatc,Meek Mill,6031435,https://i.scdn.co/image/ab67616100005174238b2a30c741d42a4c91b7b7,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",81
spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,9599401,https://i.scdn.co/image/ab676161000051744ecf08103fb2de53f1aabc39,"['irish rock', 'permanent wave', 'rock']",81
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,8792293,https://i.scdn.co/image/ab6761610000517496d66c60658005885d1135ce,"['electro', 'filter house']",84
spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,11296296,https://i.scdn.co/image/ab67616100005174d19673ac57b9693ae943837e,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",80
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead,6944118,https://i.scdn.co/image/ab67616100005174a03696716c9ee605006047fd,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",82
spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,4329905,https://i.scdn.co/image/ab67616100005174bd5d3e1b363c3e26710661c3,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",83
spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,6927142,https://i.scdn.co/image/ab676161000051740721a0eb3b04c76895b53a8d,"['pop punk', 'punk', 'rock', 'socal pop punk']",80
spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,12017506,https://i.scdn.co/image/b0248a44865493e6a03832aa89854ada16ff07a8,"['album rock', 'classic rock', 'hard rock', 'rock']",80
spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,John Legend,6146471,https://i.scdn.co/image/ab676161000051748f2bf07f58f571ae430ff1be,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",81
spotify:artist:0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,9345537,https://i.scdn.co/image/ab67616100005174e6ff47d799219745add4c754,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",82
spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,5486904,https://i.scdn.co/image/883de3e492364891543bc0313ffe516626778a16,"['adult standards', 'easy listening', 'lounge']",79
spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,7758708,https://i.scdn.co/image/ab676161000051749c30c6b69a55d48decd71600,"['melodic rap', 'rap', 'trap']",84
spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,6818342,https://i.scdn.co/image/ab676161000051747cf71f9d765ad1e0f1d27ab3,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
spotify:artist:5CCwRZC6euC8Odo6y9X8jr,Rita Ora,7344751,https://i.scdn.co/image/ab67616100005174484ddaa955c4c03a46ef8d8d,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",79
spotify:artist:5eAWCfyUhZtHHtBdNk56l1,System Of A Down,8084450,https://i.scdn.co/image/ab6761610000517460063d3451ade8f9fab397c2,"['alternative metal', 'nu metal', 'rap metal', 'rock']",81
spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,6264985,https://i.scdn.co/image/ab6761610000517463065c48a5e377efda61f229,"['modern folk rock', 'modern rock', 'pop rock', 'stomp and holler', 'uk americana']",76
spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,5487461,https://i.scdn.co/image/ab67616100005174592231ad18aab7a47772a958,"['modern alternative rock', 'modern rock', 'pop', 'rock']",78
spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,Joji,5619459,https://i.scdn.co/image/ab6761610000517428f8b68ea703b22fc0c8be11,"['alternative r&b', 'viral pop']",84
spotify:artist:1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,16406676,https://i.scdn.co/image/ab67616100005174d43977ee9db55f8155d3161b,"['arrocha', 'sertanejo', 'sertanejo universitario']",83
spotify:artist:3WGpXCj9YhhfX11TToZcXP,Troye Sivan,6603154,https://i.scdn.co/image/ab67616100005174002eedc44fefe085daae10e4,"['australian pop', 'dance pop', 'electropop', 'pop', 'viral pop']",81
spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,6312801,https://i.scdn.co/image/ab67616100005174504ff11d788162fbf8078654,"['atl hip hop', 'plugg', 'pluggnb', 'rap', 'trap']",87
spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,6456944,https://i.scdn.co/image/ab676161000051749a93e273380982dff84c0d7c,"['adult standards', 'rock-and-roll', 'rockabilly']",79
spotify:artist:7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,8077501,https://i.scdn.co/image/ab676161000051749a398209a4ef3360dce2dec4,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",88
spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,4264436,https://i.scdn.co/image/ab67616100005174b9b77f64bd278ffde2c94428,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",83
spotify:artist:12Chz98pHFMPJEknJQMWvI,Muse,6944300,https://i.scdn.co/image/ab6761610000517402fffd59f8dd3d45b2e7ef30,"['modern rock', 'permanent wave', 'rock']",80
spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,3346583,https://i.scdn.co/image/ab676161000051749555a0b3231117c8cde1fca7,['neo mellow'],79
spotify:artist:7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6683267,https://i.scdn.co/image/ab676161000051740f9be189941db077530d5ae0,"['emo rap', 'rap']",76
spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,7478913,https://i.scdn.co/image/9bb42de208edcb69653a8e7951fa93b13f598cdd,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",82
spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,4929651,https://i.scdn.co/image/ab67616100005174e016d0d0b7f954032253ea7e,"['dance pop', 'electropop', 'pop']",78
spotify:artist:33ScadVnbm2X8kkUqOkC6Z,Don Omar,6937168,https://i.scdn.co/image/ab676161000051744b4e47643ba43060b6bc88e7,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",84
spotify:artist:74XFHRwlV6OrjEM0A2NCMF,Paramore,6809913,https://i.scdn.co/image/ab676161000051749516c288651f7db15bad1beb,"['candy pop', 'pixie', 'pop emo', 'pop punk']",81
spotify:artist:4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,1183799,https://i.scdn.co/image/ab67616100005174e7edcca41d2f5df425f3b34a,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",78
spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,1446694,https://i.scdn.co/image/ab676161000051741489b2b245307f3bc5d51291,"['melodic rap', 'trap']",82
spotify:artist:0XwVARXT135rw8lyw1EeWP,Christian Nodal,10533348,https://i.scdn.co/image/ab67616100005174901f63bb5259807626e0f31a,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",87
spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,7606169,https://i.scdn.co/image/ab676161000051743b575926851ffbfc337e271b,"['dance pop', 'pop', 'post-teen pop']",76
spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,10612112,https://i.scdn.co/image/ab676161000051740b8d424042d51bb8ee412ffe,"['glam metal', 'rock']",81
spotify:artist:05fG473iIaoy82BF1aGhL8,Slipknot,8243569,https://i.scdn.co/image/ab67616100005174f0a5deed446cf15482289b9d,"['alternative metal', 'nu metal', 'rap metal']",81
spotify:artist:3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,14891795,https://i.scdn.co/image/ab676161000051743f3fa33960346d34155cc631,"['arrocha', 'sertanejo universitario']",85
spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,6840962,https://i.scdn.co/image/ab676161000051743f18af91a6b9ef2a6791c09d,"['dance pop', 'pop', 'post-teen pop']",82
spotify:artist:2feDdbD5araYcm6JhFHHw7,Labrinth,2249671,https://i.scdn.co/image/ab6761610000517472a7311386470c1fbf81734d,"['indie poptimism', 'pop']",89
spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,15640124,https://i.scdn.co/image/ab67616100005174a8d1d46523149557e9df850f,"['argentine hip hop', 'trap argentino', 'trap latino']",86
spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,5570706,https://i.scdn.co/image/ab6761610000517490357ef28b3a012a1d1b2fa2,"['australian psych', 'neo-psychedelic']",83
spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,13308622,https://i.scdn.co/image/ab676161000051742d9f656f3f15165cd5cf8e5a,"['alt z', 'electropop', 'pop']",83
spotify:artist:181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6319450,https://i.scdn.co/image/ab67616100005174fb87d5f73ea5b7faa3cd9694,"['dance pop', 'houston rap', 'pop', 'trap queen']",86
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,Oasis,7217678,https://i.scdn.co/image/ab6761610000517489aff1367f1c02cfe17dd0b3,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",79
spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,4349704,https://i.scdn.co/image/ab676161000051749c3cf97e7f1fb6555d5208b7,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",80
spotify:artist:0KPX4Ucy9dk82uj4GpKesn,Dalex,4061759,https://i.scdn.co/image/ab67616100005174d1d344eba13e66f0cef274b6,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",83
spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,4676227,https://i.scdn.co/image/ab67616100005174c79f78fd72a3e5faf699a8be,"['folk-pop', 'pop', 'pop rock', 'stomp and holler']",81
spotify:artist:3Isy6kedDrgPYoTS1dazA9,Sean Paul,3823175,https://i.scdn.co/image/ab6761610000517460c3e9abe7327c0097738f22,"['dance pop', 'dancehall', 'pop', 'pop rap']",85
spotify:artist:7DMveApC7UnC2NPfPvlHSU,Cheat Codes,2036331,https://i.scdn.co/image/ab67616100005174cb544b5e96678d7b37f46d14,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",78
spotify:artist:7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,8582531,https://i.scdn.co/image/ab67616100005174a213bd0d2152db1ce9c8da70,"['baton rouge rap', 'trap']",89
spotify:artist:4ScCswdRlyA23odg9thgIO,Jess Glynne,2718629,https://i.scdn.co/image/ab676161000051747d800f202dd15af03179876b,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",77
spotify:artist:6nS5roXSAGhTGr34W6n7Et,Disclosure,2012551,https://i.scdn.co/image/ab67616100005174db837f585ebd024a0221a814,"['edm', 'house', 'pop', 'uk dance']",78
spotify:artist:14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,3401792,https://i.scdn.co/image/ab6761610000517472c5328e1f38d3697dd14590,"['latin', 'reggaeton', 'trap latino']",88
spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,9607361,https://i.scdn.co/image/ab67616100005174660e5023d1e67bdbb285da25,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",83
spotify:artist:7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,15446635,https://i.scdn.co/image/ab6761610000517408922485b69454372c9275c8,"['arrocha', 'sertanejo', 'sertanejo universitario']",84
spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,4716786,https://i.scdn.co/image/ab67616100005174aa2d9bd207a62adc3edf6631,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",80
spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,4969393,https://i.scdn.co/image/ab676161000051748fbd402cfd8cc6ce926a2229,"['modern rock', 'rock']",78
spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,14155426,https://i.scdn.co/image/ab676161000051745acb3cb0a8b87d3952738b97,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",73
spotify:artist:21451j1KhjAiaYKflxBjr1,Zion & Lennox,6220177,https://i.scdn.co/image/ab6761610000517427ff7e14b21618be77c64e0d,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",83
spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Tove Lo,2988958,https://i.scdn.co/image/ab676161000051749171e0a70190a6de61a47832,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",79
spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,3436944,https://i.scdn.co/image/ab676161000051747a528fcb316c5b58d6be0511,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",81
spotify:artist:1anyVhU62p31KFi8MEzkbf,Chance the Rapper,5609183,https://i.scdn.co/image/ab67616100005174c654cd5b897dea358f9e3da1,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",81
spotify:artist:7n2Ycct7Beij7Dj7meI4X0,TWICE,13057969,https://i.scdn.co/image/ab67616100005174464ef353e1a7c72f67de8158,"['k-pop', 'k-pop girl group']",86
spotify:artist:4AVFqumd2ogHFlRbKIjp1t,Alesso,3792981,https://i.scdn.co/image/ab67616100005174b5712a1a45f469f906023e7f,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",80
spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,7202764,https://i.scdn.co/image/ab67616100005174f01bf904b446e4a043acb867,"['celtic rock', 'dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock']",78
spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,7742078,https://i.scdn.co/image/ab67616100005174118de0c58b11e1fd54b66640,"['europop', 'swedish pop']",82
spotify:artist:1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,7597796,https://i.scdn.co/image/ab6761610000517479ab63d9d39c26f456e11db5,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'trap latino']",81
